State_Name,District_Name,Crop_Year,Season,Crop,Area,Production
Uttar Pradesh,AGRA,2012,Kharif     ,Jowar,127,139
Uttar Pradesh,AGRA,2012,Kharif     ,Maize,73,204
Uttar Pradesh,AGRA,2012,Kharif     ,Moong(Green Gram),67,34
Uttar Pradesh,AGRA,2012,Kharif     ,Rice,3556,8975
Uttar Pradesh,AGRA,2012,Kharif     ,Sesamum,2100,392
Uttar Pradesh,AGRA,2012,Kharif     ,Sugarcane,297,13470
Uttar Pradesh,AGRA,2012,Kharif     ,Sweet potato,143,1852
Uttar Pradesh,AGRA,2012,Kharif     ,Urad,344,228
Uttar Pradesh,AGRA,2012,Rabi       ,Barley,6134,19964
Uttar Pradesh,AGRA,2012,Rabi       ,Coriander,34,18
Uttar Pradesh,AGRA,2012,Rabi       ,Garlic,50,260
Uttar Pradesh,AGRA,2012,Rabi       ,Gram,1599,2881
Uttar Pradesh,AGRA,2012,Rabi       ,Masoor,635,1250
Uttar Pradesh,AGRA,2012,Rabi       ,Onion,72,1656
Uttar Pradesh,AGRA,2012,Rabi       ,Peas & beans (Pulses),99,205
Uttar Pradesh,AGRA,2012,Rabi       ,Potato,55879,1416980
Uttar Pradesh,AGRA,2012,Rabi       ,Rapeseed &Mustard,57422,109299
Uttar Pradesh,AGRA,2012,Rabi       ,Wheat,134889,516890
Uttar Pradesh,AGRA,2012,Summer     ,Maize,83,153
Uttar Pradesh,AGRA,2012,Summer     ,Moong(Green Gram),217,194
Uttar Pradesh,AGRA,2012,Summer     ,Onion,57,541
Uttar Pradesh,AGRA,2012,Summer     ,Rice,37,94
Uttar Pradesh,AGRA,2012,Summer     ,Urad,2,2
Uttar Pradesh,AGRA,2013,Kharif     ,Arhar/Tur,931,1175
Uttar Pradesh,AGRA,2013,Kharif     ,Bajra,118294,284151
Uttar Pradesh,AGRA,2013,Kharif     ,Cotton(lint),717,194
Uttar Pradesh,AGRA,2013,Kharif     ,Dry chillies,213,172
Uttar Pradesh,AGRA,2013,Kharif     ,Guar seed,123,101
Uttar Pradesh,AGRA,2013,Kharif     ,Jowar,97,87
Uttar Pradesh,AGRA,2013,Kharif     ,Maize,58,157
Uttar Pradesh,AGRA,2013,Kharif     ,Moong(Green Gram),107,34
Uttar Pradesh,AGRA,2013,Kharif     ,Rice,8691,22475
Uttar Pradesh,AGRA,2013,Kharif     ,Sannhamp,3,1
Uttar Pradesh,AGRA,2013,Kharif     ,Sesamum,1817,196
Uttar Pradesh,AGRA,2013,Kharif     ,Sugarcane,255,12238
Uttar Pradesh,AGRA,2013,Kharif     ,Sweet potato,274,3621
Uttar Pradesh,AGRA,2013,Kharif     ,Urad,215,96
Uttar Pradesh,AGRA,2013,Rabi       ,Barley,5389,18240
Uttar Pradesh,AGRA,2013,Rabi       ,Coriander,60,33
Uttar Pradesh,AGRA,2013,Rabi       ,Garlic,29,170
Uttar Pradesh,AGRA,2013,Rabi       ,Gram,1333,2510
Uttar Pradesh,AGRA,2013,Rabi       ,Masoor,1304,1252
Uttar Pradesh,AGRA,2013,Rabi       ,Onion,28,570
Uttar Pradesh,AGRA,2013,Rabi       ,Peas & beans (Pulses),94,206
Uttar Pradesh,AGRA,2013,Rabi       ,Potato,60110,1441979
Uttar Pradesh,AGRA,2013,Rabi       ,Rapeseed &Mustard,53142,76094
Uttar Pradesh,AGRA,2013,Rabi       ,Wheat,132340,490452
Uttar Pradesh,AGRA,2013,Summer     ,Maize,114,209
Uttar Pradesh,AGRA,2013,Summer     ,Moong(Green Gram),341,201
Uttar Pradesh,AGRA,2013,Summer     ,Onion,96,1164
Uttar Pradesh,AGRA,2014,Kharif     ,Arhar/Tur,495,544
Uttar Pradesh,AGRA,2014,Kharif     ,Bajra,118146,246736
Uttar Pradesh,AGRA,2014,Kharif     ,Cotton(lint),1571,462
Uttar Pradesh,AGRA,2014,Kharif     ,Dry chillies,350,289
Uttar Pradesh,AGRA,2014,Kharif     ,Guar seed,160,131
Uttar Pradesh,AGRA,2014,Kharif     ,Jowar,70,170
Uttar Pradesh,AGRA,2014,Kharif     ,Maize,45,117
Uttar Pradesh,AGRA,2014,Kharif     ,Moong(Green Gram),96,31
Uttar Pradesh,AGRA,2014,Kharif     ,Rice,10164,24231
Uttar Pradesh,AGRA,2014,Kharif     ,Sannhamp,10,4
Uttar Pradesh,AGRA,2014,Kharif     ,Sesamum,1935,186
Uttar Pradesh,AGRA,2014,Kharif     ,Sugarcane,145,6106
Uttar Pradesh,AGRA,2014,Kharif     ,Sweet potato,131,1623
Uttar Pradesh,AGRA,2014,Kharif     ,Urad,150,66
Uttar Pradesh,AGRA,2014,Rabi       ,Barley,4245,7827
Uttar Pradesh,AGRA,2014,Rabi       ,Coriander,65,31
Uttar Pradesh,AGRA,2014,Rabi       ,Garlic,9,52
Uttar Pradesh,AGRA,2014,Rabi       ,Gram,528,600
Uttar Pradesh,AGRA,2014,Rabi       ,Masoor,551,516
Uttar Pradesh,AGRA,2014,Rabi       ,Onion,97,1484
Uttar Pradesh,AGRA,2014,Rabi       ,Peas & beans (Pulses),58,26
Uttar Pradesh,AGRA,2014,Rabi       ,Potato,67228,1836400
Uttar Pradesh,AGRA,2014,Rabi       ,Rapeseed &Mustard,45613,59793
Uttar Pradesh,AGRA,2014,Rabi       ,Wheat,136036,327983
Uttar Pradesh,AGRA,2014,Summer     ,Maize,299,532
Uttar Pradesh,AGRA,2014,Summer     ,Moong(Green Gram),645,457
Uttar Pradesh,AGRA,2014,Summer     ,Onion,79,1276
Uttar Pradesh,ALIGARH,1997,Kharif     ,Arhar/Tur,19950,13213
Uttar Pradesh,ALIGARH,1997,Kharif     ,Bajra,73168,135408
Uttar Pradesh,ALIGARH,1997,Kharif     ,Jowar,11,6
Uttar Pradesh,ALIGARH,1997,Kharif     ,Maize,44245,96897
Uttar Pradesh,ALIGARH,1997,Kharif     ,Moong(Green Gram),175,50
Uttar Pradesh,ALIGARH,1997,Kharif     ,Moth,3,1
Uttar Pradesh,ALIGARH,1997,Kharif     ,Oilseeds total,39556,23487
Uttar Pradesh,ALIGARH,1997,Kharif     ,Onion,88,870
Uttar Pradesh,ALIGARH,1997,Kharif     ,Rice,17167,36571
Uttar Pradesh,ALIGARH,1997,Kharif     ,Sesamum,47,11
Uttar Pradesh,ALIGARH,1997,Kharif     ,Soyabean,1,1
Uttar Pradesh,ALIGARH,1997,Kharif     ,Total foodgrain,389634,1007009
Uttar Pradesh,ALIGARH,1997,Kharif     ,Urad,453,240
Uttar Pradesh,ALIGARH,1997,Rabi       ,Barley,26159,95194
Uttar Pradesh,ALIGARH,1997,Rabi       ,Gram,2709,2726
Uttar Pradesh,ALIGARH,1997,Rabi       ,Masoor,1648,1396
Uttar Pradesh,ALIGARH,1997,Rabi       ,Peas & beans (Pulses),3115,4984
Uttar Pradesh,ALIGARH,1997,Rabi       ,Rapeseed &Mustard,39033,23064
Uttar Pradesh,ALIGARH,1997,Rabi       ,Sunflower,475,411
Uttar Pradesh,ALIGARH,1997,Rabi       ,Wheat,190423,616108
Uttar Pradesh,ALIGARH,1997,Summer     ,Maize,47,74
Uttar Pradesh,ALIGARH,1997,Summer     ,Moong(Green Gram),10247,4089
Uttar Pradesh,ALIGARH,1997,Summer     ,Urad,114,52
Uttar Pradesh,ALIGARH,1997,Whole Year ,Potato,4295,75462
Uttar Pradesh,ALIGARH,1997,Whole Year ,Sugarcane,10099,598346
Uttar Pradesh,ALIGARH,1998,Kharif     ,Arhar/Tur,16193,5693
Uttar Pradesh,ALIGARH,1998,Kharif     ,Bajra,72087,87299
Uttar Pradesh,ALIGARH,1998,Kharif     ,Cotton(lint),2154,178
Uttar Pradesh,ALIGARH,1998,Kharif     ,Groundnut,2,2
Uttar Pradesh,ALIGARH,1998,Kharif     ,Jowar,7,3
Uttar Pradesh,ALIGARH,1998,Kharif     ,Maize,42847,48246
Uttar Pradesh,ALIGARH,1998,Kharif     ,Moong(Green Gram),205,44
Uttar Pradesh,ALIGARH,1998,Kharif     ,Moth,3,1
Uttar Pradesh,ALIGARH,1998,Kharif     ,Rice,22174,35078
Uttar Pradesh,ALIGARH,1998,Kharif     ,Sesamum,40,7
Uttar Pradesh,ALIGARH,1998,Kharif     ,Soyabean,1,
Uttar Pradesh,ALIGARH,1998,Kharif     ,Urad,301,81
Uttar Pradesh,ALIGARH,1998,Rabi       ,Barley,24371,78853
Uttar Pradesh,ALIGARH,1998,Rabi       ,Gram,1998,1946
Uttar Pradesh,ALIGARH,1998,Rabi       ,Masoor,1857,1346
Uttar Pradesh,ALIGARH,1998,Rabi       ,Peas & beans (Pulses),3627,4962
Uttar Pradesh,ALIGARH,1998,Rabi       ,Rapeseed &Mustard,28918,25126
Uttar Pradesh,ALIGARH,1998,Rabi       ,Sunflower,660,830
Uttar Pradesh,ALIGARH,1998,Rabi       ,Wheat,194677,629068
Uttar Pradesh,ALIGARH,1998,Summer     ,Maize,47,48
Uttar Pradesh,ALIGARH,1998,Summer     ,Moong(Green Gram),10368,3307
Uttar Pradesh,ALIGARH,1998,Summer     ,Urad,103,52
Uttar Pradesh,ALIGARH,1998,Whole Year ,Onion,100,1207
Uttar Pradesh,ALIGARH,1998,Whole Year ,Potato,5503,116886
Uttar Pradesh,ALIGARH,1998,Whole Year ,Sugarcane,9503,528025
Uttar Pradesh,ALIGARH,1998,Whole Year ,Tobacco,21,106
Uttar Pradesh,ALIGARH,1999,Kharif     ,Arhar/Tur,15667,11726
Uttar Pradesh,ALIGARH,1999,Kharif     ,Bajra,75196,130908
Uttar Pradesh,ALIGARH,1999,Kharif     ,Cotton(lint),1944,1976
Uttar Pradesh,ALIGARH,1999,Kharif     ,Groundnut,3,3
Uttar Pradesh,ALIGARH,1999,Kharif     ,Jowar,5,4
Uttar Pradesh,ALIGARH,1999,Kharif     ,Maize,37254,72012
Uttar Pradesh,ALIGARH,1999,Kharif     ,Moong(Green Gram),237,67
Uttar Pradesh,ALIGARH,1999,Kharif     ,Rice,31898,56313
Uttar Pradesh,ALIGARH,1999,Kharif     ,Sunflower,277,236
Uttar Pradesh,ALIGARH,1999,Kharif     ,Urad,589,244
Uttar Pradesh,ALIGARH,1999,Rabi       ,Barley,23052,86773
Uttar Pradesh,ALIGARH,1999,Rabi       ,Gram,1515,1705
Uttar Pradesh,ALIGARH,1999,Rabi       ,Maize,44,64
Uttar Pradesh,ALIGARH,1999,Rabi       ,Rapeseed &Mustard,25472,32854
Uttar Pradesh,ALIGARH,1999,Rabi       ,Wheat,205628,625621
Uttar Pradesh,ALIGARH,1999,Summer     ,Moong(Green Gram),7441,1912
Uttar Pradesh,ALIGARH,1999,Summer     ,Urad,109,56
Uttar Pradesh,ALIGARH,1999,Whole Year ,Onion,133,1906
Uttar Pradesh,ALIGARH,1999,Whole Year ,Peas & beans (Pulses),2817,5752
Uttar Pradesh,ALIGARH,1999,Whole Year ,Potato,6801,184410
Uttar Pradesh,ALIGARH,1999,Whole Year ,Sugarcane,8614,574967
Uttar Pradesh,ALIGARH,1999,Whole Year ,Tobacco,12,59
Uttar Pradesh,ALIGARH,2000,Kharif     ,Arhar/Tur,16890,14695
Uttar Pradesh,ALIGARH,2000,Kharif     ,Bajra,82995,137685
Uttar Pradesh,ALIGARH,2000,Kharif     ,Cotton(lint),1472,1153
Uttar Pradesh,ALIGARH,2000,Kharif     ,Groundnut,1,1
Uttar Pradesh,ALIGARH,2000,Kharif     ,Jowar,11,9
Uttar Pradesh,ALIGARH,2000,Kharif     ,Maize,42821,91337
Uttar Pradesh,ALIGARH,2000,Kharif     ,Moong(Green Gram),248,75
Uttar Pradesh,ALIGARH,2000,Kharif     ,Moth,9,3
Uttar Pradesh,ALIGARH,2000,Kharif     ,Rice,34648,68335
Uttar Pradesh,ALIGARH,2000,Kharif     ,Sesamum,43,10
Uttar Pradesh,ALIGARH,2000,Kharif     ,Urad,516,215
Uttar Pradesh,ALIGARH,2000,Rabi       ,Barley,23678,82634
Uttar Pradesh,ALIGARH,2000,Rabi       ,Gram,1281,1480
Uttar Pradesh,ALIGARH,2000,Rabi       ,Maize,64,104
Uttar Pradesh,ALIGARH,2000,Rabi       ,Masoor,2156,1751
Uttar Pradesh,ALIGARH,2000,Rabi       ,Moong(Green Gram),4787,1656
Uttar Pradesh,ALIGARH,2000,Rabi       ,Peas & beans (Pulses),2226,4245
Uttar Pradesh,ALIGARH,2000,Rabi       ,Rapeseed &Mustard,19899,23876
Uttar Pradesh,ALIGARH,2000,Rabi       ,Urad,84,37
Uttar Pradesh,ALIGARH,2000,Rabi       ,Wheat,211657,709851
Uttar Pradesh,ALIGARH,2000,Whole Year ,Potato,5531,145737
Uttar Pradesh,ALIGARH,2000,Whole Year ,Sugarcane,9246,531201
Uttar Pradesh,ALIGARH,2001,Kharif     ,Arhar/Tur,17338,10731
Uttar Pradesh,ALIGARH,2001,Kharif     ,Bajra,82749,106726
Uttar Pradesh,ALIGARH,2001,Kharif     ,Cotton(lint),1376,1424
Uttar Pradesh,ALIGARH,2001,Kharif     ,Jowar,46,35
Uttar Pradesh,ALIGARH,2001,Kharif     ,Maize,43886,89176
Uttar Pradesh,ALIGARH,2001,Kharif     ,Moong(Green Gram),284,78
Uttar Pradesh,ALIGARH,2001,Kharif     ,Moth,17,6
Uttar Pradesh,ALIGARH,2001,Kharif     ,Rice,33654,65137
Uttar Pradesh,ALIGARH,2001,Kharif     ,Sesamum,34,10
Uttar Pradesh,ALIGARH,2001,Kharif     ,Sunflower,147,168
Uttar Pradesh,ALIGARH,2001,Kharif     ,Urad,614,251
Uttar Pradesh,ALIGARH,2001,Rabi       ,Barley,21788,79766
Uttar Pradesh,ALIGARH,2001,Rabi       ,Gram,1071,1280
Uttar Pradesh,ALIGARH,2001,Rabi       ,Maize,162,264
Uttar Pradesh,ALIGARH,2001,Rabi       ,Masoor,2251,1799
Uttar Pradesh,ALIGARH,2001,Rabi       ,Moong(Green Gram),4475,1624
Uttar Pradesh,ALIGARH,2001,Rabi       ,Peas & beans (Pulses),1595,2835
Uttar Pradesh,ALIGARH,2001,Rabi       ,Rapeseed &Mustard,16531,20257
Uttar Pradesh,ALIGARH,2001,Rabi       ,Urad,76,24
Uttar Pradesh,ALIGARH,2001,Rabi       ,Wheat,213864,700120
Uttar Pradesh,ALIGARH,2001,Whole Year ,Potato,6059,158419
Uttar Pradesh,ALIGARH,2001,Whole Year ,Sugarcane,9109,577729
Uttar Pradesh,ALIGARH,2002,Kharif     ,Bajra,75675,116690
Uttar Pradesh,ALIGARH,2002,Kharif     ,Cotton(lint),1308,1182
Uttar Pradesh,ALIGARH,2002,Kharif     ,Groundnut,3,2
Uttar Pradesh,ALIGARH,2002,Kharif     ,Jowar,3,3
Uttar Pradesh,ALIGARH,2002,Kharif     ,Maize,26225,25386
Uttar Pradesh,ALIGARH,2002,Kharif     ,Moong(Green Gram),369,104
Uttar Pradesh,ALIGARH,2002,Kharif     ,Moth,2,1
Uttar Pradesh,ALIGARH,2002,Kharif     ,Rice,26117,45992
Uttar Pradesh,ALIGARH,2002,Kharif     ,Sesamum,27,4
Uttar Pradesh,ALIGARH,2002,Kharif     ,Sunflower,31,45
Uttar Pradesh,ALIGARH,2002,Kharif     ,Urad,596,238
Uttar Pradesh,ALIGARH,2002,Rabi       ,Barley,18703,66227
Uttar Pradesh,ALIGARH,2002,Rabi       ,Gram,772,744
Uttar Pradesh,ALIGARH,2002,Rabi       ,Maize,95,105
Uttar Pradesh,ALIGARH,2002,Rabi       ,Masoor,2233,2177
Uttar Pradesh,ALIGARH,2002,Rabi       ,Onion,57,588
Uttar Pradesh,ALIGARH,2002,Rabi       ,Peas & beans (Pulses),804,1340
Uttar Pradesh,ALIGARH,2002,Rabi       ,Rapeseed &Mustard,21884,22569
Uttar Pradesh,ALIGARH,2002,Rabi       ,Wheat,212456,718204
Uttar Pradesh,ALIGARH,2002,Summer     ,Moong(Green Gram),3043,1187
Uttar Pradesh,ALIGARH,2002,Summer     ,Onion,46,514
Uttar Pradesh,ALIGARH,2002,Summer     ,Urad,67,28
Uttar Pradesh,ALIGARH,2002,Whole Year ,Potato,8667,212532
Uttar Pradesh,ALIGARH,2002,Whole Year ,Sugarcane,10135,629505
Uttar Pradesh,ALIGARH,2002,Whole Year ,Tobacco,3,19
Uttar Pradesh,ALIGARH,2003,Kharif     ,Arhar/Tur,17481,13380
Uttar Pradesh,ALIGARH,2003,Kharif     ,Bajra,85570,133287
Uttar Pradesh,ALIGARH,2003,Kharif     ,Jowar,11,10
Uttar Pradesh,ALIGARH,2003,Kharif     ,Maize,30476,50224
Uttar Pradesh,ALIGARH,2003,Kharif     ,Moong(Green Gram),586,137
Uttar Pradesh,ALIGARH,2003,Kharif     ,Moth,7,2
Uttar Pradesh,ALIGARH,2003,Kharif     ,Rice,30731,63252
Uttar Pradesh,ALIGARH,2003,Kharif     ,Sesamum,19,2
Uttar Pradesh,ALIGARH,2003,Kharif     ,Sunflower,113,191
Uttar Pradesh,ALIGARH,2003,Kharif     ,Urad,607,144
Uttar Pradesh,ALIGARH,2003,Rabi       ,Barley,17816,61643
Uttar Pradesh,ALIGARH,2003,Rabi       ,Gram,480,655
Uttar Pradesh,ALIGARH,2003,Rabi       ,Masoor,1977,1558
Uttar Pradesh,ALIGARH,2003,Rabi       ,Onion,48,689
Uttar Pradesh,ALIGARH,2003,Rabi       ,Peas & beans (Pulses),618,1255
Uttar Pradesh,ALIGARH,2003,Rabi       ,Rapeseed &Mustard,17348,20671
Uttar Pradesh,ALIGARH,2003,Rabi       ,Wheat,219859,723449
Uttar Pradesh,ALIGARH,2003,Summer     ,Maize,72,98
Uttar Pradesh,ALIGARH,2003,Summer     ,Moong(Green Gram),2836,1069
Uttar Pradesh,ALIGARH,2003,Summer     ,Onion,77,760
Uttar Pradesh,ALIGARH,2003,Summer     ,Rice,5,10
Uttar Pradesh,ALIGARH,2003,Summer     ,Urad,54,30
Uttar Pradesh,ALIGARH,2003,Whole Year ,Potato,8583,193332
Uttar Pradesh,ALIGARH,2003,Whole Year ,Sugarcane,10735,614300
Uttar Pradesh,ALIGARH,2003,Whole Year ,Tobacco,2,8
Uttar Pradesh,ALIGARH,2004,Kharif     ,Bajra,80644,150165
Uttar Pradesh,ALIGARH,2004,Kharif     ,Cotton(lint),1213,289
Uttar Pradesh,ALIGARH,2004,Kharif     ,Groundnut,2,2
Uttar Pradesh,ALIGARH,2004,Kharif     ,Jowar,13,10
Uttar Pradesh,ALIGARH,2004,Kharif     ,Maize,28190,53589
Uttar Pradesh,ALIGARH,2004,Kharif     ,Rice,38381,86421
Uttar Pradesh,ALIGARH,2004,Kharif     ,Sannhamp,4,1
Uttar Pradesh,ALIGARH,2004,Kharif     ,Sesamum,33,5
Uttar Pradesh,ALIGARH,2004,Kharif     ,Sugarcane,9156,466077
Uttar Pradesh,ALIGARH,2004,Rabi       ,Barley,15473,47549
Uttar Pradesh,ALIGARH,2004,Rabi       ,Gram,342,425
Uttar Pradesh,ALIGARH,2004,Rabi       ,Linseed,5,2
Uttar Pradesh,ALIGARH,2004,Rabi       ,Potato,8670,246055
Uttar Pradesh,ALIGARH,2004,Rabi       ,Rapeseed &Mustard,24760,33311
Uttar Pradesh,ALIGARH,2004,Rabi       ,Turmeric,1,2
Uttar Pradesh,ALIGARH,2004,Rabi       ,Wheat,218709,632775
Uttar Pradesh,ALIGARH,2004,Summer     ,Sunflower,235,462
Uttar Pradesh,ALIGARH,2004,Whole Year ,Dry chillies,78,73
Uttar Pradesh,ALIGARH,2004,Whole Year ,Garlic,86,373
Uttar Pradesh,ALIGARH,2004,Whole Year ,Guar seed,162,137
Uttar Pradesh,ALIGARH,2004,Whole Year ,Onion,97,1111
Uttar Pradesh,ALIGARH,2004,Whole Year ,Sweet potato,345,4009
Uttar Pradesh,ALIGARH,2004,Whole Year ,Tobacco,7,35
Uttar Pradesh,ALIGARH,2005,Kharif     ,Bajra,88563,153564
Uttar Pradesh,ALIGARH,2005,Kharif     ,Cotton(lint),196,40
Uttar Pradesh,ALIGARH,2005,Kharif     ,Jowar,10,9
Uttar Pradesh,ALIGARH,2005,Kharif     ,Maize,26783,41514
Uttar Pradesh,ALIGARH,2005,Kharif     ,Rice,36832,76868
Uttar Pradesh,ALIGARH,2005,Kharif     ,Sesamum,11,2
Uttar Pradesh,ALIGARH,2005,Kharif     ,Sugarcane,11251,605259
Uttar Pradesh,ALIGARH,2005,Rabi       ,Barley,10358,27169
Uttar Pradesh,ALIGARH,2005,Rabi       ,Gram,219,285
Uttar Pradesh,ALIGARH,2005,Rabi       ,Potato,10291,239163
Uttar Pradesh,ALIGARH,2005,Rabi       ,Rapeseed &Mustard,18311,23102
Uttar Pradesh,ALIGARH,2005,Rabi       ,Wheat,215167,655184
Uttar Pradesh,ALIGARH,2005,Summer     ,Sunflower,173,209
Uttar Pradesh,ALIGARH,2005,Whole Year ,Banana,2,77
Uttar Pradesh,ALIGARH,2005,Whole Year ,Coriander,19,11
Uttar Pradesh,ALIGARH,2005,Whole Year ,Dry chillies,55,50
Uttar Pradesh,ALIGARH,2005,Whole Year ,Garlic,170,741
Uttar Pradesh,ALIGARH,2005,Whole Year ,Guar seed,104,84
Uttar Pradesh,ALIGARH,2005,Whole Year ,Onion,268,3445
Uttar Pradesh,ALIGARH,2005,Whole Year ,Sweet potato,341,4460
Uttar Pradesh,ALIGARH,2005,Whole Year ,Tobacco,3,14
Uttar Pradesh,ALIGARH,2006,Kharif     ,Arhar/Tur,17930,11828
Uttar Pradesh,ALIGARH,2006,Kharif     ,Bajra,83772,143837
Uttar Pradesh,ALIGARH,2006,Kharif     ,Cotton(lint),1013,232
Uttar Pradesh,ALIGARH,2006,Kharif     ,Dry ginger,1,3
Uttar Pradesh,ALIGARH,2006,Kharif     ,Jowar,13,15
Uttar Pradesh,ALIGARH,2006,Kharif     ,Maize,26381,41972
Uttar Pradesh,ALIGARH,2006,Kharif     ,Other Kharif pulses,4318,1766
Uttar Pradesh,ALIGARH,2006,Kharif     ,Rice,38447,79239
Uttar Pradesh,ALIGARH,2006,Kharif     ,Sannhamp,4,1
Uttar Pradesh,ALIGARH,2006,Kharif     ,Sesamum,15,2
Uttar Pradesh,ALIGARH,2006,Kharif     ,Sugarcane,12617,753184
Uttar Pradesh,ALIGARH,2006,Kharif     ,Sweet potato,145,1979
Uttar Pradesh,ALIGARH,2006,Rabi       ,Barley,14643,40825
Uttar Pradesh,ALIGARH,2006,Rabi       ,Garlic,93,409
Uttar Pradesh,ALIGARH,2006,Rabi       ,Gram,381,316
Uttar Pradesh,ALIGARH,2006,Rabi       ,Masoor,2191,1983
Uttar Pradesh,ALIGARH,2006,Rabi       ,Onion,59,1132
Uttar Pradesh,ALIGARH,2006,Rabi       ,Other  Rabi pulses,411,398
Uttar Pradesh,ALIGARH,2006,Rabi       ,Potato,5313,126619
Uttar Pradesh,ALIGARH,2006,Rabi       ,Rapeseed &Mustard,24760,27429
Uttar Pradesh,ALIGARH,2006,Rabi       ,Tobacco,4,21
Uttar Pradesh,ALIGARH,2006,Rabi       ,Turmeric,1,4
Uttar Pradesh,ALIGARH,2006,Rabi       ,Wheat,222714,636071
Uttar Pradesh,ALIGARH,2006,Summer     ,Maize,104,138
Uttar Pradesh,ALIGARH,2006,Summer     ,Onion,83,967
Uttar Pradesh,ALIGARH,2006,Summer     ,Sunflower,141,211
Uttar Pradesh,ALIGARH,2006,Summer     ,Tobacco,3,9
Uttar Pradesh,ALIGARH,2006,Whole Year ,Coriander,26,14
Uttar Pradesh,ALIGARH,2006,Whole Year ,Dry chillies,60,57
Uttar Pradesh,ALIGARH,2006,Whole Year ,Guar seed,145,122
Uttar Pradesh,ALIGARH,2007,Kharif     ,Arhar/Tur,16338,16195
Uttar Pradesh,ALIGARH,2007,Kharif     ,Bajra,83559,159847
Uttar Pradesh,ALIGARH,2007,Kharif     ,Cotton(lint),958,261
Uttar Pradesh,ALIGARH,2007,Kharif     ,Dry chillies,46,44
Uttar Pradesh,ALIGARH,2007,Kharif     ,Dry ginger,1,2
Uttar Pradesh,ALIGARH,2007,Kharif     ,Groundnut,2,1
Uttar Pradesh,ALIGARH,2007,Kharif     ,Guar seed,144,121
Uttar Pradesh,ALIGARH,2007,Kharif     ,Jowar,4,3
Uttar Pradesh,ALIGARH,2007,Kharif     ,Maize,26847,52942
Uttar Pradesh,ALIGARH,2007,Kharif     ,Moong(Green Gram),548,109
Uttar Pradesh,ALIGARH,2007,Kharif     ,Rice,47382,95096
Uttar Pradesh,ALIGARH,2007,Kharif     ,Sesamum,28,4
Uttar Pradesh,ALIGARH,2007,Kharif     ,Sugarcane,8371,465461
Uttar Pradesh,ALIGARH,2007,Kharif     ,Sweet potato,319,4295
Uttar Pradesh,ALIGARH,2007,Kharif     ,Urad,655,287
Uttar Pradesh,ALIGARH,2007,Rabi       ,Barley,7216,22875
Uttar Pradesh,ALIGARH,2007,Rabi       ,Coriander,26,15
Uttar Pradesh,ALIGARH,2007,Rabi       ,Gram,116,156
Uttar Pradesh,ALIGARH,2007,Rabi       ,Masoor,1291,936
Uttar Pradesh,ALIGARH,2007,Rabi       ,Onion,39,545
Uttar Pradesh,ALIGARH,2007,Rabi       ,Other  Rabi pulses,690,647
Uttar Pradesh,ALIGARH,2007,Rabi       ,Potato,17934,379986
Uttar Pradesh,ALIGARH,2007,Rabi       ,Rapeseed &Mustard,19951,25235
Uttar Pradesh,ALIGARH,2007,Rabi       ,Wheat,215097,691967
Uttar Pradesh,ALIGARH,2007,Summer     ,Maize,234,336
Uttar Pradesh,ALIGARH,2007,Summer     ,Moong(Green Gram),2359,788
Uttar Pradesh,ALIGARH,2007,Summer     ,Onion,32,526
Uttar Pradesh,ALIGARH,2007,Summer     ,Sunflower,95,268
Uttar Pradesh,ALIGARH,2007,Summer     ,Urad,57,39
Uttar Pradesh,ALIGARH,2008,Kharif     ,Arhar/Tur,16522,9438
Uttar Pradesh,ALIGARH,2008,Kharif     ,Bajra,81069,165785
Uttar Pradesh,ALIGARH,2008,Kharif     ,Cotton(lint),968,213
Uttar Pradesh,ALIGARH,2008,Kharif     ,Dry chillies,30,30
Uttar Pradesh,ALIGARH,2008,Kharif     ,Groundnut,9,7
Uttar Pradesh,ALIGARH,2008,Kharif     ,Guar seed,94,79
Uttar Pradesh,ALIGARH,2008,Kharif     ,Jowar,2,2
Uttar Pradesh,ALIGARH,2008,Kharif     ,Maize,26825,68162
Uttar Pradesh,ALIGARH,2008,Kharif     ,Moong(Green Gram),135,50
Uttar Pradesh,ALIGARH,2008,Kharif     ,Rice,47544,102410
Uttar Pradesh,ALIGARH,2008,Kharif     ,Sesamum,29,5
Uttar Pradesh,ALIGARH,2008,Kharif     ,Sugarcane,11462,655718
Uttar Pradesh,ALIGARH,2008,Kharif     ,Sweet potato,357,4385
Uttar Pradesh,ALIGARH,2008,Kharif     ,Urad,445,239
Uttar Pradesh,ALIGARH,2008,Rabi       ,Barley,11018,38221
Uttar Pradesh,ALIGARH,2008,Rabi       ,Coriander,23,14
Uttar Pradesh,ALIGARH,2008,Rabi       ,Garlic,165,972
Uttar Pradesh,ALIGARH,2008,Rabi       ,Gram,35,35
Uttar Pradesh,ALIGARH,2008,Rabi       ,Masoor,1310,1157
Uttar Pradesh,ALIGARH,2008,Rabi       ,Onion,93,1090
Uttar Pradesh,ALIGARH,2008,Rabi       ,Peas & beans (Pulses),143,173
Uttar Pradesh,ALIGARH,2008,Rabi       ,Potato,18264,399324
Uttar Pradesh,ALIGARH,2008,Rabi       ,Rapeseed &Mustard,24618,33918
Uttar Pradesh,ALIGARH,2008,Rabi       ,Wheat,221199,749201
Uttar Pradesh,ALIGARH,2008,Summer     ,Banana,2,77
Uttar Pradesh,ALIGARH,2008,Summer     ,Maize,159,238
